mc_run_id,grouping,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants,sex,diet_group,age_group
561,meat <50_female_40-49,5.746966407,12.41628623,23093.53236,21.2599566,1.106054221,0.347727896,216.1771823,820.8713855,24.39947371,1.855298863,7.297543573,12758.40619,6.641741835,0.461575785,0.122156343,87.89676052,409.1737138,7.290758564,2093,female,meat50,40-49
561,meat <50_female_50-59,5.936164099,13.02880596,23517.9768,21.99101246,1.154162859,0.346505197,224.0283377,862.0475815,25.44090984,1.904670442,7.630366401,13146.16588,6.725626826,0.474699104,0.11963666,93.29501938,433.4114652,7.419478915,1698,female,meat50,50-59
561,meat <50_female_60-69,6.010894786,12.84007449,23308.83822,22.42544375,1.180583005,0.360677032,224.8690259,858.7863944,26.16118042,1.863640746,7.535985625,12804.45215,6.505959944,0.465282205,0.125020202,91.10442951,419.7608917,7.395495295,1047,female,meat50,60-69
561,meat <50_female_70-79,6.053951729,12.86804214,22186.83974,22.32775685,1.179511541,0.357307945,222.0390911,834.8286673,25.9906929,2.126320621,8.026516529,9893.213539,6.972992852,0.511954208,0.129803258,99.12551346,396.1447268,8.008039349,381,female,meat50,70-79
561,meat <50_male_20-29,5.839222841,12.58032175,20433.79924,21.90296258,1.12751544,0.392186473,207.2274966,795.4689183,24.10939712,1.757606221,6.549328707,11127.75809,6.459196603,0.414987246,0.137397152,76.63368054,461.621371,7.40467802,131,male,meat50,20-29
561,meat <50_male_30-39,5.856326508,11.91839257,23321.91918,22.55627877,1.107248961,0.390322685,210.7129792,878.6244644,25.19146269,1.954159547,6.587074606,14010.57683,8.39096051,0.462658001,0.148968362,92.1660954,555.3070968,8.050805604,370,male,meat50,30-39
561,meat <50_male_40-49,5.913333233,12.40456808,21627.70216,21.76527997,1.118843592,0.363150723,217.0793347,801.3320387,25.18436016,1.86275212,6.932074608,11672.58957,6.507543462,0.467589467,0.140966434,84.75034032,418.7694163,7.682567085,448,male,meat50,40-49
561,meat <50_male_50-59,5.987134342,13.02365134,21036.50598,22.13562618,1.164958731,0.36383129,225.8229422,814.5195398,25.67466277,1.835416942,6.943479,9084.591855,6.24659585,0.46145696,0.134645734,85.29183736,399.2854505,7.434920992,410,male,meat50,50-59
561,meat <50_male_60-69,6.12206488,13.67644536,20826.52085,22.36054449,1.191435197,0.3625525,228.5883732,844.7157626,25.531523,1.914131588,7.882726943,12432.92144,6.914701081,0.483828983,0.126544801,93.37006801,539.9548917,7.134309903,364,male,meat50,60-69
561,meat <50_male_70-79,6.284101376,13.71086661,20997.61017,23.33169513,1.225028032,0.362007259,241.6485769,840.3141286,26.8479773,1.953385956,7.923893787,9583.614172,6.209439431,0.47943046,0.122094239,96.32967627,440.4399561,7.353847498,143,male,meat50,70-79
561,meat 100+_female_20-29,14.39166872,49.12170739,24341.74795,34.16673271,3.106930851,0.612331111,616.0257817,993.6055654,39.40852432,6.624390282,33.7558726,11083.91711,8.634609429,1.697341217,0.196701806,348.6319984,452.7438114,10.16198776,393,female,meat100,20-29
561,meat 100+_female_30-39,14.80846725,52.07044486,24770.31614,33.80640855,3.259139993,0.605842958,644.0914624,977.7063813,38.43839393,6.820644855,35.10539078,10428.95768,8.421897651,1.733876997,0.184348583,361.5259931,430.4396333,8.282688157,778,female,meat100,30-39
561,meat 100+_female_40-49,16.76147614,62.82590595,24009.35293,34.89634368,3.814633435,0.617263715,757.3436254,946.5812968,38.63322438,7.475598054,38.87190794,10378.62474,8.598714654,1.909232776,0.178366054,399.5475839,471.1260463,8.620752541,1935,female,meat100,40-49
561,meat 100+_female_50-59,17.470425,66.20086484,24295.09056,35.79396457,4.004337266,0.615696306,794.8799448,955.8030315,39.4662085,7.220298689,37.82712619,10985.1071,8.41668349,1.855233548,0.169939555,389.4517848,400.2584765,9.103408997,1753,female,meat100,50-59
561,meat 100+_female_60-69,17.35082521,65.57229279,24901.14893,35.56517841,3.986499937,0.615561692,789.0698001,968.7903522,39.3430043,8.571996738,45.2655748,12324.16725,8.930151925,2.194137116,0.178235082,466.1413994,436.9211866,9.195177656,843,female,meat100,60-69
561,meat 100+_female_70-79,18.20913902,68.92666497,25618.33084,36.43641096,4.207292904,0.645587283,825.4980155,956.0684926,40.65229286,10.16215034,52.33864314,13809.706,10.08241558,2.64093481,0.199266582,543.1575556,435.2094898,10.28176258,274,female,meat100,70-79
561,meat 100+_male_20-29,16.75285913,56.55326137,24864.35349,39.12088717,3.670009284,0.781556915,690.3401169,1058.730704,44.47753377,8.045360772,39.57477078,9007.057433,11.14173062,1.961935795,0.271129815,414.8029292,504.662558,12.2609944,132,male,meat100,20-29
561,meat 100+_male_30-39,15.54900171,53.62490635,24096.70019,36.4297797,3.406025986,0.66991895,660.6181411,1000.398779,40.32369285,7.648649382,38.5731357,9626.522166,9.554743286,1.943499702,0.191825597,397.9398787,464.5719087,10.72140166,260,male,meat100,30-39
561,meat 100+_male_40-49,16.44173739,59.45989118,22292.68409,35.58374339,3.696144178,0.65600474,717.4821932,890.6180746,39.31413057,6.969147357,35.45478822,8359.702894,8.37183123,1.753611599,0.184951214,365.9289918,357.8991905,8.7101172,616,male,meat100,40-49
561,meat 100+_male_50-59,16.87119409,62.0738332,22758.35818,35.66218479,3.852025837,0.658639336,744.7994739,925.282399,39.40635036,7.499153798,38.31804676,8626.93882,8.793582829,1.882354527,0.198667862,395.6746657,378.9553793,9.242138198,591,male,meat100,50-59
561,meat 100+_male_60-69,16.50238442,60.00069195,23896.06425,35.43167237,3.765981225,0.639187502,726.393739,960.5944564,39.60933308,7.336429774,38.11765033,10167.51174,8.216038212,1.847891486,0.184101531,392.1623146,446.329467,9.195930182,543,male,meat100,60-69
561,meat 100+_male_70-79,18.34564276,68.97412086,23402.02282,37.45564589,4.201990039,0.651409526,824.6073171,944.3364142,40.51193456,10.40849634,54.62529912,8875.89986,9.78297449,2.629025434,0.191888047,561.2742969,387.9005246,9.4387152,168,male,meat100,70-79
561,meat50-99_female_20-29,8.118026472,21.55381478,22808.90978,25.78737335,1.621284883,0.442378811,312.9420821,913.076735,29.95535577,2.983013941,14.7250635,11497.69476,6.992958597,0.785213112,0.137887894,154.9414263,441.404806,7.629562826,669,female,meat,20-29
561,meat50-99_female_30-39,8.509674974,23.19384205,23138.80264,25.98545256,1.725316389,0.444045377,334.1215351,898.4321024,30.39372678,3.315346703,16.87038844,11291.03702,6.626940155,0.86159701,0.138411086,174.0649591,431.9159929,7.399178833,1350,female,meat,30-39
561,meat50-99_female_40-49,9.2330399,27.15272485,22594.11917,26.60133646,1.935855952,0.44641003,377.5890876,885.2986113,30.89344511,3.6626313,19.02379857,10833.12596,6.582010154,0.954539052,0.131752966,196.7903731,413.1014151,7.599995273,2710,female,meat,40-49
561,meat50-99_female_50-59,9.428365578,28.2062109,22975.67205,26.87460503,2.000494625,0.442031826,389.5931503,886.6281579,31.35248118,4.076496959,21.42340478,10644.93937,6.489283304,1.073222922,0.133498419,221.9680963,392.9758272,7.490354104,2682,female,meat,50-59
561,meat50-99_female_60-69,9.191925465,26.30213574,23119.01328,27.34854371,1.925599449,0.4416235,372.2378883,926.4801221,32.07952523,3.871493249,20.22680567,10373.12852,6.693861703,1.001909505,0.132305652,208.497111,426.9861644,7.608823021,1456,female,meat,60-69
561,meat50-99_female_70-79,9.410811413,27.32889825,24372.54721,27.2190177,1.9653934,0.452966654,383.9218696,914.7941509,31.70909789,4.236682879,22.10703031,14087.80336,6.399953756,1.104351529,0.137997997,228.9776417,443.7485053,7.54740022,450,female,meat,70-79
561,meat50-99_male_20-29,8.31657626,20.87806397,22839.17525,27.69842994,1.64720221,0.493568918,307.9057935,955.3040601,31.40335187,2.653736016,12.3624315,10409.8697,6.946317028,0.67258338,0.153989002,136.6189897,494.7593812,8.149819485,151,male,meat,20-29
561,meat50-99_male_30-39,8.617792582,22.16401682,23383.2248,27.52501296,1.733213171,0.492670672,323.1910821,955.0257724,31.90333008,2.911308953,14.23739356,12374.03329,6.999650947,0.766717416,0.156769568,147.1885806,529.4111029,8.510192855,304,male,meat,30-39
561,meat50-99_male_40-49,9.291270069,27.04857799,20864.3201,26.91520612,1.947448352,0.483302884,373.7316747,831.8025928,30.95029267,3.534038142,18.25613822,8806.772858,6.192068709,0.924390649,0.151905833,190.8147852,378.1570176,7.320600326,663,male,meat,40-49
561,meat50-99_male_50-59,9.491625768,28.14605028,20809.38571,27.31162414,1.992061188,0.456968783,386.3845042,879.2077765,31.17972558,3.992994754,20.37596604,8340.303297,6.808383136,1.023326948,0.141244545,211.2079642,459.8753694,7.564307324,671,male,meat,50-59
561,meat50-99_male_60-69,9.579623417,28.57256368,21275.20408,27.42683565,2.034159684,0.469055055,392.162889,885.0185803,31.2050551,3.963825367,20.68365167,9808.195677,6.696549365,1.028416702,0.148201919,212.8260889,406.5446603,7.441360444,634,male,meat,60-69
561,meat50-99_male_70-79,10.12547088,31.38827298,20701.93047,27.85632442,2.173739928,0.463721507,421.9522367,849.5454489,30.80154937,4.711146283,24.45972515,9125.785198,6.610199735,1.188054546,0.135675088,250.5731934,402.2959784,7.267865058,231,male,meat,70-79
561,vegan_female_20-29,2.254446697,4.302280923,21019.97859,9.392708479,0.120444618,0.177517446,81.69155499,366.5093057,9.385446695,0.806846894,1.627029,18584.31015,3.430660431,0.104615861,0.065947994,32.26766275,235.3770239,3.929127779,487,female,vegan,20-29
561,vegan_female_30-39,2.357017196,4.307498984,23559.32524,9.448245566,0.121252582,0.181899564,88.03808382,398.2551263,9.923451928,0.815299187,1.551662316,18703.24309,3.341891604,0.121404752,0.067653928,32.55784695,233.5702644,3.69680282,376,female,vegan,30-39
561,vegan_female_40-49,2.505024512,4.768071064,26871.15225,9.971687962,0.147436833,0.193420564,93.29935175,437.6171835,10.8359706,1.067268383,2.581604048,27905.64729,3.911917611,0.167766037,0.089595296,40.05751543,331.3195749,4.948075048,219,female,vegan,40-49
561,vegan_female_50-59,2.415269293,4.464819229,24189.83441,9.632847092,0.118950502,0.190499552,89.73853311,411.7298298,10.41106182,0.992266442,1.769240985,19360.46406,3.580110188,0.139066331,0.07705375,34.5315629,244.9072955,4.733930997,106,female,vegan,50-59
561,vegan_female_60-69,2.54338002,4.604954038,26731.25293,9.865918631,0.114718685,0.193968347,94.75150529,456.9977449,11.09927803,1.129935281,1.801210082,20801.2397,3.860373093,0.132111169,0.077058802,39.10458921,285.9537269,5.153892058,81,female,vegan,60-69
561,vegan_female_70-79,2.69231103,4.920593405,28701.59651,10.34496128,0.16055778,0.200535235,103.8559072,470.6597677,11.41272289,1.235288943,2.218616937,19421.91545,4.648725403,0.17181087,0.082927084,51.96824208,227.541182,5.886729798,25,female,vegan,70-79
561,vegan_male_20-29,2.756599107,5.405842899,21088.25058,11.39563653,0.150482237,0.207066853,95.30070517,398.8631207,11.0804464,1.390786112,3.412603689,14884.15439,4.63911626,0.251705744,0.121341495,47.8819377,198.588994,5.480329016,198,male,vegan,20-29
561,vegan_male_30-39,2.533475825,4.831639424,22585.00592,10.39556354,0.122780278,0.188884821,90.96358789,387.8298308,10.67092872,0.84626795,1.948103972,17258.98203,3.58206395,0.08401784,0.074426922,31.96998188,208.6066506,3.762132687,251,male,vegan,30-39
561,vegan_male_40-49,2.533297949,4.753489266,24575.39939,10.30990266,0.119404413,0.192408209,91.74104202,417.7395391,10.74890472,0.925022276,1.731223909,20561.60442,3.810035904,0.111863111,0.071089026,31.91245814,244.9710779,4.240331494,165,male,vegan,40-49
561,vegan_male_50-59,2.334145134,4.461309693,19750.47307,9.870528518,0.115238723,0.183076503,87.34880007,360.05396,10.24051462,0.625975765,1.551531129,10755.13947,3.242796284,0.087840568,0.060250495,29.28152457,137.3234473,3.03220777,62,male,vegan,50-59
561,vegan_male_60-69,2.29491325,4.699070345,27326.67987,9.599587887,0.091479163,0.192507953,88.78833351,454.1689879,10.67071051,0.770935749,1.88034503,25299.62468,3.634155679,0.055702142,0.071883127,33.10973483,305.6021688,3.348215498,52,male,vegan,60-69
561,vegan_male_70-79,2.299814966,4.412200546,24899.90812,9.328327967,0.127041934,0.182344081,85.41507325,408.6413167,10.08095564,0.82060145,1.426557109,14451.69764,3.305421147,0.155722505,0.052728697,34.95905816,176.9161291,3.595225293,19,male,vegan,70-79
561,veggie_female_20-29,3.732710062,6.013129173,19242.91585,15.71609942,0.667616618,0.277144933,138.9185389,478.5335206,18.76205757,1.431864384,3.885373067,11162.08852,5.118275763,0.340480802,0.115334636,60.99008362,186.6968694,7.210776727,3752,female,veggie,20-29
561,veggie_female_30-39,3.752662633,5.975240492,20780.43828,15.510131,0.661005133,0.276966585,144.3981695,482.7614569,19.19520922,1.333818579,2.944302949,11437.73939,5.045441938,0.331365788,0.116702792,59.33462761,185.08372,7.161220365,3634,female,veggie,30-39
561,veggie_female_40-49,3.788547369,5.980669928,21574.09315,15.48887095,0.660527942,0.268001988,149.5384713,483.9987609,19.69984805,1.380467665,3.137670665,12154.17047,5.081376172,0.341806827,0.11293572,61.32931812,184.4723396,7.621527033,2696,female,veggie,40-49
561,veggie_female_50-59,3.803120174,5.946618326,23267.44906,15.382661,0.64817127,0.272567043,148.2718127,507.6468223,19.97035103,1.283596326,2.062264288,14296.16267,5.235092802,0.322994885,0.118235974,57.49720313,231.7260107,7.60895225,1203,female,veggie,50-59
561,veggie_female_60-69,3.934334453,5.992924347,23291.52038,15.75338752,0.673122295,0.270010907,151.2347572,519.6596045,20.72099439,1.329294865,1.971946556,14264.4857,5.254395362,0.324390592,0.118166504,54.25678867,229.340832,7.832741396,536,female,veggie,60-69
561,veggie_female_70-79,4.070847183,6.201055874,22591.24229,16.15772548,0.668403274,0.277994374,154.4250836,517.3104454,21.09074683,1.404378302,1.888851193,11768.27795,4.979416704,0.320277264,0.113899644,54.58469801,207.7184848,7.601811686,289,female,veggie,70-79
561,veggie_male_20-29,4.220525215,6.803282651,19452.67015,17.90399953,0.749485903,0.314490384,151.0314206,515.6957904,21.00542658,1.559497101,3.044804747,9673.368561,5.919065088,0.382551783,0.141717521,63.25141676,197.1208485,8.51930191,646,male,veggie,20-29
561,veggie_male_30-39,4.13685721,6.606414321,20063.39363,17.2824584,0.703264706,0.301307142,154.5217799,505.7924491,20.93313398,1.514209871,2.459201642,11602.64875,6.017211037,0.369759781,0.132641324,62.66650046,211.0648266,8.721835926,1221,male,veggie,30-39
561,veggie_male_40-49,3.995453854,6.45489392,20657.02561,16.48521203,0.665340243,0.288977799,152.5612759,491.9682975,20.10105176,1.502467045,3.51922573,10339.03283,5.583875976,0.373159362,0.126273586,67.85608445,180.5641875,7.838152712,961,male,veggie,40-49
561,veggie_male_50-59,3.937877534,6.554226068,20023.18604,16.1259276,0.643114688,0.280624327,154.2796946,484.6086824,19.64724579,1.58025074,4.654137067,12030.07601,5.544994899,0.395186726,0.128658581,75.70064315,221.5445533,7.554282217,426,male,veggie,50-59
561,veggie_male_60-69,3.910180587,6.466883879,21929.75359,15.99615603,0.6311744,0.284142624,150.1527181,509.5337515,19.94029209,1.374465677,2.993059265,17400.64611,5.39350175,0.337781174,0.11789837,57.44554199,232.7961941,7.440004433,229,male,veggie,60-69
561,veggie_male_70-79,4.079574895,6.500428791,21348.43055,16.57604935,0.673515479,0.288869124,159.6199268,519.323116,20.86864486,1.378929257,2.190199707,13114.87871,5.527724466,0.345821585,0.133505875,61.41510901,210.6568418,8.023055679,158,male,veggie,70-79
562,fish_female_20-29,5.148198163,7.873450063,19176.24139,18.17975326,1.113059325,0.345718509,380.5075272,722.5253858,21.02095747,2.030463204,3.465286421,8602.961327,6.683634882,0.626259093,0.146331173,265.4126149,249.330928,7.912963925,1329,female,fish,20-29
562,fish_female_30-39,5.164716982,7.930874827,19240.04407,17.79359729,1.119421188,0.348256734,387.3141237,721.3391122,21.34013473,1.912380471,3.244764117,8066.004741,6.2230661,0.591083384,0.13748152,257.4208261,243.4850813,7.423545393,2024,female,fish,30-39
562,fish_female_40-49,5.067878603,7.781116472,19272.07789,17.80880828,1.091151527,0.336244363,367.2619054,701.9182898,21.71793845,1.833298137,3.105418076,8489.311941,6.154674305,0.565369496,0.132955913,238.5504128,235.1117559,7.811218401,1689,female,fish,40-49
562,fish_female_50-59,5.015015896,7.501706809,19713.55013,18.31775564,1.047057721,0.325693216,333.7336956,701.5729258,22.17687297,1.82416949,2.824908538,8593.770449,6.915405009,0.52453134,0.13154397,203.1927519,251.8272412,8.372865911,946,female,fish,50-59
562,fish_female_60-69,5.228858006,7.973202584,20474.90607,19.22196995,1.120887911,0.343732802,360.4649113,721.7881726,23.02721872,2.017386958,3.314805051,9100.659143,6.900937611,0.615539825,0.144284546,255.9067768,266.8972821,8.312167567,492,female,fish,60-69
562,fish_female_70-79,5.102236169,8.036506256,21036.67622,19.21033261,1.090837071,0.343801187,359.235923,713.6494226,22.47597024,1.801770425,2.956771416,10607.45001,6.685438384,0.522553604,0.127877996,226.2791203,281.0559131,7.919776144,195,female,fish,70-79
562,fish_male_20-29,5.996441335,9.381522336,21710.23554,20.16500333,1.266403488,0.410463084,450.7178405,832.3250881,23.29873169,2.022116897,3.515367785,10492.81122,6.970561556,0.6165318,0.14827302,278.0543838,295.7782335,8.226081697,163,male,fish,20-29
562,fish_male_30-39,5.594931329,8.749623209,20677.96159,19.15874519,1.143368275,0.373101075,412.1102939,774.3189033,22.48806623,2.014519361,3.382442067,9570.590317,7.272392898,0.588654588,0.146928788,240.0507442,268.1916924,8.017741524,412,male,fish,30-39
562,fish_male_40-49,5.518024916,8.715643333,19158.85032,18.60898045,1.160370629,0.36364202,420.982577,733.4176293,21.84081717,2.164835382,3.760566105,9549.408336,5.931139651,0.666564572,0.148116708,310.1821333,251.1935613,7.600440748,432,male,fish,40-49
562,fish_male_50-59,5.393558107,8.386355682,18947.32028,18.76489815,1.11601927,0.337860473,397.2318789,721.7999166,22.33393055,2.01855376,3.334930292,8978.583161,6.596269759,0.587219882,0.134884715,255.2769964,253.5195018,8.139756333,214,male,fish,50-59
562,fish_male_60-69,5.414754016,8.680340072,20071.0875,19.22644649,1.155356875,0.368968355,401.9018995,731.9854858,22.20893631,2.527528572,4.465291969,9416.153853,8.526645488,0.812762162,0.198097067,357.3826249,289.378337,8.746090019,159,male,fish,60-69
562,fish_male_70-79,5.528721907,8.814068404,20608.23961,21.30135131,1.165035226,0.362572732,385.6730638,752.7979384,23.44081584,1.878220716,3.415635106,9981.790137,8.513138053,0.533796281,0.141997602,224.9206929,267.0709838,7.153442173,68,male,fish,70-79
562,meat <50_female_20-29,5.309266209,8.554847459,19126.58148,21.79132605,1.215124158,0.409793843,337.453895,712.6256019,23.10486653,1.732274656,2.969234423,7947.189098,6.676055569,0.515315062,0.137341105,204.2015402,236.3453954,7.520938809,764,female,meat50,20-29
562,meat <50_female_30-39,5.477166487,8.717573584,19290.36981,21.6389591,1.263752918,0.412925103,360.5222467,719.9716103,23.73246563,1.955408475,3.215079645,7919.522458,6.486038972,0.588018362,0.14286614,245.641401,234.96683,7.898368919,1483,female,meat50,30-39
562,meat <50_female_40-49,5.515178728,8.756157813,19438.93361,21.82659282,1.294870404,0.42239686,348.1569575,709.7579823,24.30236108,1.70586457,2.936361746,8467.986509,6.088616316,0.522291477,0.142989564,201.6946197,231.7868416,7.270410605,2093,female,meat50,40-49
562,meat <50_female_50-59,5.567691368,8.644737647,19941.08503,22.26353922,1.31236955,0.425550433,325.9605179,709.8082841,25.34302025,1.70527754,2.952750067,8139.331147,6.234584986,0.523722232,0.141958963,203.6015316,231.2715538,7.469113626,1698,female,meat50,50-59
562,meat <50_female_60-69,5.732640375,9.003890531,20461.64934,23.08272612,1.37491383,0.438932974,344.4046698,722.9108935,26.07479977,1.710385601,2.975475392,8644.333325,6.101876119,0.522307586,0.141932904,209.9069929,228.8891588,7.367055284,1047,female,meat50,60-69
562,meat <50_female_70-79,5.702340138,8.987343994,20592.75057,23.01761318,1.393531548,0.441046975,348.4334803,716.5800839,25.92867781,1.825721153,3.106562803,8859.086331,6.611188947,0.561912601,0.156012827,203.7889808,238.8232082,8.042989965,381,female,meat50,70-79
562,meat <50_male_20-29,5.849667019,9.765701458,20255.40657,24.41266849,1.341334185,0.464879092,387.8586629,756.0412179,24.44589027,1.728320045,3.114915476,8819.740044,6.966934197,0.519192952,0.155390562,216.5164348,244.485177,7.136031127,131,male,meat50,20-29
562,meat <50_male_30-39,5.960717102,9.628859047,21239.26474,23.3397996,1.351131316,0.455717659,394.6002005,780.2013177,25.14280629,1.905721701,3.143815997,10451.95691,8.083673946,0.543702069,0.161196488,219.2355999,291.6133644,7.909045616,370,male,meat50,30-39
562,meat <50_male_40-49,5.884424372,9.640105856,19571.97217,22.93693562,1.357049984,0.440076433,390.184317,736.6548165,25.1411431,1.987690306,3.494019408,9662.700648,6.695247665,0.614023494,0.162093353,259.0812107,265.8119315,7.624933274,448,male,meat50,40-49
562,meat <50_male_50-59,5.84531072,9.599413068,19495.74203,23.41111571,1.373181685,0.447143228,374.1212663,725.0848602,25.63851822,1.641754469,2.965417886,8859.674275,6.824341656,0.517167508,0.154827984,193.1314924,234.3503845,7.289315357,410,male,meat50,50-59
562,meat <50_male_60-69,5.871453633,9.694158397,19310.10854,23.84863427,1.412175816,0.45934453,379.1236671,721.9662542,25.66338194,1.824669908,3.345219154,8216.654491,6.780388046,0.562092557,0.154535267,235.4637614,244.4838509,7.173096356,364,male,meat50,60-69
562,meat <50_male_70-79,6.165278113,10.15165929,20108.41335,24.65719344,1.501431686,0.457410083,408.6889647,742.2608101,26.93232988,1.868888303,3.533236714,9900.097687,6.648884534,0.577145609,0.164534859,238.3994838,255.4450975,7.703264216,143,male,meat50,70-79
562,meat 100+_female_20-29,9.546187006,17.10516213,24035.96373,43.25225582,2.60865472,0.908087783,456.6903381,936.9186894,41.26527813,3.130312547,6.037806964,8109.898578,16.89286613,1.126447929,0.320091289,207.6341009,239.7717868,11.31201738,393,female,meat100,20-29
562,meat 100+_female_30-39,9.774112634,17.33581822,24082.89788,39.9352577,2.738194283,0.942840555,456.0320944,914.8025225,41.6466357,3.224576294,6.185782033,7822.622655,12.92787298,1.153637611,0.328801884,217.6198935,241.0835602,11.18819855,778,female,meat100,30-39
562,meat 100+_female_40-49,10.50531571,18.74641591,23516.21529,39.76793399,3.072505005,1.01369275,464.618225,875.1706521,44.0366136,3.353053427,6.391436193,7844.883957,12.64211722,1.234584609,0.339213271,195.5009723,235.8282338,11.49362522,1935,female,meat100,40-49
562,meat 100+_female_50-59,10.86189001,19.08435909,24248.13225,38.59445409,3.215610825,1.034117609,462.8879144,874.9969815,45.39328351,3.312998322,6.378916736,8199.028464,11.06290698,1.218021082,0.330970275,209.3796017,236.1058224,11.42731559,1753,female,meat100,50-59
562,meat 100+_female_60-69,10.81305628,18.97418193,24207.70161,37.79903491,3.201174448,1.032841003,451.9196971,861.52324,45.28101515,3.783495307,7.231118283,8278.62991,10.68700197,1.383598978,0.377874536,195.2205081,239.3626273,12.31347756,843,female,meat100,60-69
562,meat 100+_female_70-79,11.32126539,19.88687237,25010.81137,38.59970855,3.416581109,1.080020196,480.475858,870.2994669,47.09345146,4.660022283,8.650855419,8598.402853,11.79538272,1.756163153,0.443463486,243.3722755,236.2005065,15.28320047,274,female,meat100,70-79
562,meat 100+_male_20-29,11.18788823,20.66409321,27103.62817,58.4754136,3.008523667,1.107322556,500.5397288,1047.948054,49.05551596,3.887034939,7.602705634,10583.15303,27.92546324,1.344285661,0.384090534,201.6159503,309.071609,16.11549161,132,male,meat100,20-29
562,meat 100+_male_30-39,10.4225327,19.06696559,25757.24503,47.87751553,2.84071214,1.00400044,474.3170073,981.060943,44.01084392,3.571410103,6.848915946,9289.763834,16.21751541,1.303903405,0.358924733,193.6676031,289.4615484,12.93076767,260,male,meat100,30-39
562,meat 100+_male_40-49,10.85177624,19.93007437,23498.57986,45.56628125,3.070389699,1.037745952,497.6142279,891.8958995,44.8118864,3.313718756,6.22675969,8357.205011,15.70156906,1.182509449,0.321859241,227.4472713,232.9796169,11.50924088,616,male,meat100,40-49
562,meat 100+_male_50-59,11.05598887,20.07252209,23854.23331,43.00053376,3.193370377,1.072061677,500.7947667,891.4830081,45.35421411,3.518359702,6.860153374,8543.903733,17.71062644,1.269055682,0.34765678,232.033896,250.561145,12.61145494,591,male,meat100,50-59
562,meat 100+_male_60-69,10.91541487,19.92573208,24328.20604,41.29285388,3.200302877,1.056792348,509.7506559,893.3379074,45.07546797,3.397392484,6.649128777,10059.94316,11.99702264,1.221157845,0.348689719,205.0838156,264.1096046,11.39310728,543,male,meat100,60-69
562,meat 100+_male_70-79,11.77008568,21.44994092,24829.84466,41.93384644,3.505890038,1.119032767,546.2782902,901.6952284,47.6537051,4.432475247,8.638176545,9893.796956,11.34004064,1.661423558,0.444462798,234.3821972,259.7228361,14.46696168,168,male,meat100,70-79
562,meat50-99_female_20-29,6.544095017,10.97726818,21071.28198,29.48765158,1.610424666,0.573039651,360.4373305,804.6496047,29.00528165,1.920079455,3.641183305,8405.714545,8.604991784,0.638139306,0.179101998,183.6976669,243.4461319,7.680573783,669,female,meat,20-29
562,meat50-99_female_30-39,6.733397815,11.22179071,20845.09165,28.9309548,1.700095024,0.59067978,365.6920397,789.5098915,29.7176806,1.919942105,3.616061471,7471.385478,8.309455373,0.649231997,0.187176102,172.3922046,219.7574975,7.511540079,1350,female,meat,30-39
562,meat50-99_female_40-49,7.068081074,11.85144279,20809.40815,28.99659127,1.845685804,0.619448465,374.9975724,778.8463661,31.14687073,2.07704192,3.902790636,7526.63277,7.886281114,0.715677906,0.191457047,205.3074397,224.0049584,7.800788504,2710,female,meat,40-49
562,meat50-99_female_50-59,7.14377878,11.73446358,21256.64219,28.25225169,1.884989471,0.622346414,359.6503232,768.0622029,31.80867139,2.163032488,4.049487766,7723.646313,6.880385971,0.764756599,0.208762531,196.093706,219.4200788,7.849276823,2682,female,meat,50-59
562,meat50-99_female_60-69,7.106911692,11.64183488,21907.65495,28.5241638,1.859492999,0.615168958,359.0935248,776.7736689,32.07398705,2.0403083,3.922786189,7956.45551,6.594997904,0.712446904,0.200663114,180.8035036,222.872127,7.736255402,1456,female,meat,60-69
562,meat50-99_female_70-79,7.225908709,12.21979677,21861.13632,29.08448593,1.910718281,0.630042778,378.0677577,768.9395325,32.10251921,2.192540365,4.280362604,8555.199883,6.858072862,0.795795307,0.214736218,176.3565194,220.6936388,8.173799204,450,female,meat,70-79
562,meat50-99_male_20-29,7.10472107,11.84171919,23188.28092,32.4558291,1.679361381,0.615120207,399.3402335,873.7627219,30.76723841,1.965320056,3.590114901,11094.88093,9.292253568,0.604157818,0.187312576,227.73661,263.7647563,7.792343134,151,male,meat,20-29
562,meat50-99_male_30-39,7.249792995,12.35995232,22899.41412,32.54296288,1.767725613,0.63177514,408.1043525,868.216808,31.67888545,2.148129666,3.924941105,9634.385301,9.530755123,0.681425244,0.196580586,230.5364408,266.1952707,8.522766965,304,male,meat,30-39
562,meat50-99_male_40-49,7.459083979,13.0232033,21341.53907,31.95971993,1.888452176,0.6587968,412.589565,798.326267,31.99519831,2.148127709,4.032522206,8783.815925,8.76645442,0.71222622,0.205597706,209.7952501,231.3017303,7.674509813,663,male,meat,40-49
562,meat50-99_male_50-59,7.394350633,12.70815677,21015.54531,30.44672085,1.914949912,0.640654258,398.2407394,790.4824621,32.14435267,2.159327873,4.172703156,8501.891192,8.309674092,0.747702257,0.210602511,192.8926042,229.8297979,8.21198638,671,male,meat,50-59
